id_entidad,nombre_entidad,direccion,telefono,address_department
PE-CONSUCODE-1847,MUNICIPALIDAD DISTRITAL DE SUSAPAYA,CALLE 7 DE JUNIO Nº 1565 LEONCIO PRADO  - TACNA,998806282,TACNA
PE-CONSUCODE-185,MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-1860,MUNICIPALIDAD DISTRITAL DE CORRALES,JR. SAN PEDRO Nº 480,985918166,TUMBES
PE-CONSUCODE-1925,ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA,PANAMERICANA SUR KM. 1308,052317090,TACNA
PE-CONSUCODE-1929,ZONA REGISTRAL N° VIII SEDE HUANCAYO,JR. ATALAYA 1250 EL TAMBO - HUANCAYO,2083100,JUNIN
PE-CONSUCODE-1938,ZONA REGISTRAL N° III SEDE MOYOBAMBA,Jr.Callao 587-Moyobamba,,SAN MARTIN
PE-CONSUCODE-198,MUNICIPALIDAD DISTRITAL DE TINCO,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-1992,DIRECCION NACIONAL DE INTELIGENCIA - DINI,AV. EDMUNDO AGUILAR PASTOR S/N (EX AV. LAS PALMAS),1111111,LIMA
PE-CONSUCODE-200129,GOBIERNO REGIONAL DE UCAYALI - DIRECCION REGIONAL SECTORIAL DE LA PRODUCCION,Vacio/Nulo,,UCAYALI
PE-CONSUCODE-200178,AUTORIDAD MUNICIPAL DE LOS PANTANOS DE VILLA - PROHVILLA,CALLE LAS TORTUGAS NRO 401  403,2546452,LIMA
PE-CONSUCODE-200211,UNIDAD EJECUTORA 005 NAYLAMP-LAMBAYEQUE,CALLE PIMENTEL NRO 165 URB SANTA VICTORIA,074499523,LAMBAYEQUE
PE-CONSUCODE-200326,GOBIERNO REGIONAL DE CAJAMARCA-UNIDAD DE GESTION EDUCATIVA LOCAL SANTA CRUZ,AV. LOS MAESTROS 115,076-786163,CAJAMARCA
PE-CONSUCODE-200351,UNIVERSIDAD NACIONAL DE JAEN,MARISCAL CASTILLA 115,1111111,CAJAMARCA
PE-CONSUCODE-200433,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AREQUIPA,CAL. LA MERCED NRO. 402 AREQUIPA - AREQUIPA - AREQUIPA,,AREQUIPA
PE-CONSUCODE-200503,CORTE SUPERIOR DE JUSTICIA DE PIURA,CAL. LIMA SUR NRO. 997 (PODER JUDICIAL) PIURA - PIURA - PIURA,1111111,PIURA
PE-CONSUCODE-200529,GOBIERNO REGIONAL DE JUNIN - UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,AV. CARRETERA CENTRAL NRO. SN AA.VV. PAMPA DELCARMEN (S72204391 COSTADO ESTADIO MUNICIPAL) JUNIN - CHANCHAMAYO - CHANCHAMAYO,,JUNIN
PE-CONSUCODE-200555,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL ANTONIO RAYMONDI,JR. BOLIVAR NRO. S/N ANCASH - ANTONIO RAYMONDI - LLAMELLIN,978785151,ANCASH
PE-CONSUCODE-204,MUNICIPALIDAD PROVINCIAL DE CORONGO,PLAZA DE ARMAS 206 2DO PISO,748016,ANCASH
PE-CONSUCODE-2319,MUNICIPALIDAD DISTRITAL DE PATAPO,AVENIDA REAL S/N PATAPO,952961894,LAMBAYEQUE
PE-CONSUCODE-2367,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO SIERRA CENTRAL S.R.L.,HUÁNUCO N° 1072,064321365,JUNIN
PE-CONSUCODE-271,MUNICIPALIDAD DISTRITAL DE CACERES DEL PERU,MARIANO MELGAR-PLAZA DE ARMAS,0,ANCASH
PE-CONSUCODE-284,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - SIHUAS,AV.CARLOS MARIATEGUI S/N,,ANCASH
PE-CONSUCODE-291,MUNICIPALIDAD DISTRITAL DE MANCOS,CALLE DOS DE MAYO S/N,442031,ANCASH
PE-CONSUCODE-294,MUNICIPALIDAD DISTRITAL DE RANRAHIRCA,PLAZA DE ARMAS S/N - RANRAHIRCA,043442061,ANCASH
PE-CONSUCODE-351,MUNICIPALIDAD DISTRITAL DE SABAINO,VEINTE DE AGOSTO Y MUNICIPAL,320215,APURIMAC
PE-CONSUCODE-352,MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,JR. ANDAHUAYLAS NO 312,083837102,APURIMAC
PE-CONSUCODE-379,MUNICIPALIDAD DISTRITAL DE MAMARA,PLAZA DE ARMAS,,APURIMAC
PE-CONSUCODE-394,MUNICIPALIDAD DISTRITAL DE HUACCANA,AV.HUACCANA NO 150,,APURIMAC
PE-CONSUCODE-409,MUNICIPALIDAD DISTRITAL DE VILLA DE QUEQUEÑA,PLAZA PRINCIPAL S/N,054494042,AREQUIPA
PE-CONSUCODE-425,MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,AV. DOLORES S/N,0,AREQUIPA
PE-CONSUCODE-439,MUNICIPALIDAD DISTRITAL DE CAHUACHO,AV.LIBERTAD,,AREQUIPA
PE-CONSUCODE-482,MUNICIPALIDAD DISTRITAL DE CAYARANI,PLAZA PRINCIPAL S/N,0,AREQUIPA
PE-CONSUCODE-558,MUNICIPALIDAD DISTRITAL DE HUAC - HUAS,AV. SIMON BOLIVAR S/N PLAZA DE ARMAS,,AYACUCHO
PE-CONSUCODE-556,MUNICIPALIDAD DISTRITAL DE CHAVIÑA,PLAZA DE ARMAS,,AYACUCHO
PE-CONSUCODE-605,MUNICIPALIDAD DISTRITAL DE CHALCOS,PLAZA DE ARMAS S/N,,AYACUCHO
PE-CONSUCODE-623,MUNICIPALIDAD DISTRITAL DE MATARA,JR. RICARDO PALMA Nº 410,,CAJAMARCA
PE-CONSUCODE-639,MUNICIPALIDAD DISTRITAL DE SOROCHUCO,JR. AMAZONAS S/N,,CAJAMARCA
PE-CONSUCODE-652,MUNICIPALIDAD DISTRITAL DE CALLAYUC,SAENZ PEÑA 104,,CAJAMARCA
PE-CONSUCODE-709,MUNICIPALIDAD DISTRITAL DE LA FLORIDA,ANTONIO JOSE DE SUCRE S/N 2PISO,,CAJAMARCA
PE-CONSUCODE-731,MUNICIPALIDAD DISTRITAL DE SEXI,CALLE SAN MARTIN,,CAJAMARCA
PE-CONSUCODE-762,MUNICIPALIDAD DISTRITAL DE RONDOCAN,PLAZA DE ARMAS S/N,,CUSCO
PE-CONSUCODE-76,MUNICIPALIDAD DISTRITAL DE LEYMEBAMBA,JR.SUCRE Nº 121,041830104,AMAZONAS
PE-CONSUCODE-784,MUNICIPALIDAD DISTRITAL DE LANGUI,PLAZA DE ARMAS SN,1111111,CUSCO
PE-CONSUCODE-202205,MUNICIPALIDAD DISTRITAL DE NESHUYA,LUCIANO ALEGRIA MONTE ALEGRE MZA 01 LOTE 06,942937875,UCAYALI
PE-CONSUCODE-824,MUNICIPALIDAD DISTRITAL DE ACCHA,PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-829,MUNICIPALIDAD DISTRITAL DE PACCARITAMBO,PLAZA DE ARMAS S/N,980670479,CUSCO
PE-CONSUCODE-851,MUNICIPALIDAD DISTRITAL DE CHINCHERO,PLAZA DE ARMAS S/N CHINCHERO,,CUSCO
PE-CONSUCODE-857,MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA,AV. MACHEGO MUÑOZ Nº 299 - CERCADO,,HUANCAVELICA
PE-CONSUCODE-876,MUNICIPALIDAD DISTRITAL DE ANTA - ACOBAMBA,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-907,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS,JR. GRAU Nº 115 - PALACIO MUNICIPAL,,HUANCAVELICA
PE-CONSUCODE-931,MUNICIPALIDAD DISTRITAL DE PILPICHACA,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-964,MUNICIPALIDAD DISTRITAL DE HUACAR,JR. GRAU,,HUANUCO
PE-CONSUCODE-970,MUNICIPALIDAD DISTRITAL DE MARIAS,JR.DOS DE MAYO PLAZA DE ARMAS,,HUANUCO
PE-CONSUCODE-1233,MUNICIPALIDAD DISTRITAL DE BULDIBUYO,JR. SAN MARTIN S/N PLAZA DE ARMAS BULDIBUYO,950055558,LA LIBERTAD
PE-CONSUCODE-10616,GOBIERNO REGIONAL DE UCAYALI-EDUCACION,AV. SAENZ PEÑA  220 PUCALLPA,,UCAYALI
PE-CONSUCODE-203666,GOBIERNO REGIONAL AREQUIPA UNIDAD DE GESTION EDUCATIVA LOCAL CAYLLOMA,CACHIÑAN SIN NRO,054531078,AREQUIPA
PE-CONSUCODE-10369,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,AV. CONDE DE NIEVA Nº 393 ICA,,ICA
PE-CONSUCODE-340,MUNICIPALIDAD DISTRITAL DE TUMAYHUARACA,PLAZA DE ARMAS,,APURIMAC
PE-CONSUCODE-200127,GOBIERNO REGIONAL DE MOQUEGUA - SALUD ILO,JR. MIRAMAR Nº 400,,MOQUEGUA
PE-CONSUCODE-827,MUNICIPALIDAD DISTRITAL DE HUANOQUITE,PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-794,MUNICIPALIDAD DISTRITAL DE SAN PABLO - CANCHIS,"PLAZA DE ARMAS, DISTRITO DE SAN PABLO",,CUSCO
PE-CONSUCODE-738,MUNICIPALIDAD DISTRITAL DE EDUARDO VILLANUEVA,AV.SAN JUAN Nº498,111,CAJAMARCA
PE-CONSUCODE-10177,GOBIERNO REGIONAL DE LIMA - UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 12 - CANTA,JR. CACERES  S/N PLAZA DE ARMAS,2447101,LIMA
PE-CONSUCODE-1614,MUNICIPALIDAD DISTRITAL DE LA MATANZA,AV. GRAU Nº481,367027,PIURA
PE-CONSUCODE-10497,GOBIERNO REGIONAL DE LA LIBERTAD-EDUCACION USE SANTIAGO DE CHUCO,SAN  MARTIN 844 SANTIAGO DE CHUCO,,LA LIBERTAD
PE-CONSUCODE-1258,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CAO,SAN MARTIN Nº360,,LA LIBERTAD
PE-CONSUCODE-202845,MUNICIPALIDAD DISTRITAL DE PICHOS,FRENTE AL PARQUE PRINCIPAL,988744855,HUANCAVELICA
PE-CONSUCODE-200409,TRANSPORTES METROPOLITANOS DE TRUJILLO,CALLE PARAGUAY N° 192,950195292,LA LIBERTAD
PE-CONSUCODE-10009,GOBIERNO REGIONAL DE LIMA - HOSPITAL BARRANCA-CAJATAMBO Y SERVICIOS BASICOS DE SALUD,JR. NICOLAS DE PIEROLA BARRANCA,,LIMA
PE-CONSUCODE-200512,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DEL CUSCO,AV. PEDRO VILCAPAZA NRO. S/N (NRO 313 - 315 COSTADO DEL SENATI) CUSCO - CUSCO - WANCHAQ,,CUSCO
PE-CONSUCODE-503,MUNICIPALIDAD DISTRITAL DE TOMEPAMPA,PLAZA DE ARMAS NO 109,0,AREQUIPA
PE-CONSUCODE-1413,MUNICIPALIDAD DISTRITAL DE LAHUAYTAMBO,PLAZA FRANCISCO INKA S/N,,LIMA
PE-CONSUCODE-1469,MUNICIPALIDAD DISTRITAL DE PARAMONGA,JR.FRANCISCO BOLOGNESI S/N,2360796,LIMA
PE-CONSUCODE-10429,GOBIERNO REGIONAL DE AYACUCHO-SALUD,"URB. MARISCAL CACERES MZA""L"" LOTE 01-02",,AYACUCHO
PE-CONSUCODE-486,MUNICIPALIDAD DISTRITAL DE SALAMANCA,CALLE PRINCIPAL S/N,,AREQUIPA
PE-CONSUCODE-969,MUNICIPALIDAD DISTRITAL DE CHUQUIS,JR. BOLOGNESI,,HUANUCO
PE-CONSUCODE-946,MUNICIPALIDAD DISTRITAL DE LA MERCED - CHURCAMPA,PLAZA PRINCIPAL S/N,999353747,HUANCAVELICA
PE-CONSUCODE-535,MUNICIPALIDAD DISTRITAL DE VILCANCHOS,PLAZA PRINCIPAL,,AYACUCHO
PE-CONSUCODE-203886,GOBIERNO REGIONAL HUANUCO UNIDAD EJECUTORA 407 RED DE SALUD PUERTO INCA,LA MARINA S/N,964369156,HUANUCO
PE-CONSUCODE-10202,GOBIERNO REGIONAL DEL CALLAO - HOSPITAL DE APOYO SAN JOSE,JR. LAS MAGNOLIAS - REYNOSO 475 CALLAO,,CALLAO
PE-CONSUCODE-1140,MUNICIPALIDAD DISTRITAL DE PANCAN,PLAZA PRINCIPAL,,JUNIN
PE-CONSUCODE-1290,MUNICIPALIDAD DISTRITAL DE KAÑARIS,LOCALIDAD DE CAÑARIS No 5 INT.4 KM.48,,LAMBAYEQUE
PE-CONSUCODE-426,MUNICIPALIDAD PROVINCIAL DE CAMANA,JR.PUENTE GRAU NO 122,0,AREQUIPA
PE-CONSUCODE-1656,MUNICIPALIDAD DISTRITAL DE MAÑAZO,PLAZA DE ARMAS  S/N,,PUNO
PE-CONSUCODE-125,MUNICIPALIDAD DISTRITAL DE SANTO TOMAS - LUYA,JR.SAN MARTIN,0,AMAZONAS
PE-CONSUCODE-171,MUNICIPALIDAD DISTRITAL DE CHINGAS,PLAZA DE ARMAS S/N-CHINGAS,300105,ANCASH
PE-CONSUCODE-1616,MUNICIPALIDAD DISTRITAL DE SALITRAL - MORROPON,AV. 29 DE SETIEMBRE Nº 201 SALITRAL,073-830156,PIURA
PE-CONSUCODE-1156,MUNICIPALIDAD DISTRITAL DE COVIRIALI,JR.TUPAC AMARU SN PLAZA PRINCIPAL DE COVIRIALI,975561999,JUNIN
PE-CONSUCODE-10543,GOBIERNO REGIONAL DE MOQUEGUA-SALUD,AV. BOLIVAR S/N,462196,MOQUEGUA
PE-CONSUCODE-942,MUNICIPALIDAD DISTRITAL DE ANCO - CHURCAMPA,ESQUINA JR 28 DE JULIO Y AV HUANCAVELICA CENTRO CIVICO ANCO,994972783,HUANCAVELICA
PE-CONSUCODE-1424,MUNICIPALIDAD DISTRITAL DE SAN LORENZO DE QUINTI,CALLE JOSE OLAYA,945837066,LIMA
PE-CONSUCODE-834,MUNICIPALIDAD DISTRITAL DE COLQUEPATA,PLAZA DE ARMAS,,CUSCO
PE-CONSUCODE-1655,MUNICIPALIDAD DISTRITAL DE HUATA - PUNO,JR. LIMA Nº 119 HUATA,,PUNO
PE-CONSUCODE-1088,MUNICIPALIDAD DISTRITAL DE QUILCAS,AV.SAN MARTIN Nº 435,,JUNIN
PE-CONSUCODE-1674,MUNICIPALIDAD DISTRITAL DE SAN JOSE - AZANGARO,PLAZA RAMON CASTILLA S/N 2DO. PISO,,PUNO
PE-CONSUCODE-1074,MUNICIPALIDAD DISTRITAL DE CHUPURO,PLAZA PRINCIPAL S/N - CHUPURO,9699000191,JUNIN
PE-CONSUCODE-201003,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL BELLAVISTA,LORETO CON JR SAN MARTIN SN,042544042,SAN MARTIN
PE-CONSUCODE-1016,MUNICIPALIDAD DISTRITAL DE CHACABAMBA,PLAZA DE ARMAS,,HUANUCO
PE-CONSUCODE-1027,MUNICIPALIDAD DISTRITAL DE LOS AQUIJES,AV.EVITAMIENTO N° 111,,ICA
PE-CONSUCODE-1090,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE TUNAN,AV. AREQUIPA Nº 709,064435126,JUNIN
PE-CONSUCODE-1263,MUNICIPALIDAD PROVINCIAL DE JULCAN,AV. CESAR VALLEJOS S/N MZ.J,,LA LIBERTAD
PE-CONSUCODE-1266,MUNICIPALIDAD DISTRITAL DE HUASO,CALLE DE LA PUENTE UCEDA S/N,959419143,LA LIBERTAD
PE-CONSUCODE-1281,MUNICIPALIDAD DISTRITAL DE OYOTUN,CALLE ALFONSO UGARTE NO 351,979360164,LAMBAYEQUE
PE-CONSUCODE-1317,MUNICIPALIDAD DISTRITAL DE EL AGUSTINO,AV.RIVA AGUERO Nº1358,,LIMA
PE-CONSUCODE-145,MUNICIPALIDAD DISTRITAL DE CAJARURO,JIRON SAN MGUEL S/N,041799839,AMAZONAS
PE-CONSUCODE-1485,MUNICIPALIDAD DISTRITAL DE NAPO,BARRIO JUAN BAUTISTA S/N,978822999,LORETO
PE-CONSUCODE-1552,MUNICIPALIDAD DISTRITAL DE YUNGA,PLAZA DE ARMAS,968820100,MOQUEGUA
PE-CONSUCODE-1619,MUNICIPALIDAD DISTRITAL DE YAMANGO,NESTOR LOPEZ S/N,,PIURA
PE-CONSUCODE-1643,MUNICIPALIDAD DISTRITAL DE BELLAVISTA DE LA UNION,PIURA NO 126,978581361,PIURA
PE-CONSUCODE-1743,MUNICIPALIDAD DISTRITAL DE PEDRO VILCA APAZA,PLAZA DE ARMAS S/N,,PUNO
PE-CONSUCODE-1762,MUNICIPALIDAD PROVINCIAL DE HUALLAGA - SAPOSOA,Vacio/Nulo,,SAN MARTIN
PE-CONSUCODE-1780,MUNICIPALIDAD DISTRITAL DE CAMPANILLA,JR. MARISCAL CASTILLA S/N,968441124,SAN MARTIN
PE-CONSUCODE-1809,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,JR.VICTOR R. HAYA DE LA TORRE - NVO. LIMA,942930244,SAN MARTIN
PE-CONSUCODE-1832,MUNICIPALIDAD DISTRITAL DE SAN MARTIN ALAO,CALLE LORETO S/N,978282100,SAN MARTIN
PE-CONSUCODE-1878,MUNICIPALIDAD DISTRITAL DE SEPAHUA,JR. JULIO C. TELLO S/N,,UCAYALI
PE-CONSUCODE-1916,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA - I.I.A.P.,AV. ABELARDO QUIÑONES K.M. 2.5,065263451,LORETO
PE-CONSUCODE-200133,GOBIERNO REGIONAL DE LORETO - UNIDAD EJECUTORA 305 EDUCACION NAUTA,CALLE MANUEL PACAYA S/N,,LORETO
PE-CONSUCODE-200209,MUNICIPALIDAD DISTRITAL DE ANDOAS,PLAZA DE ARMAS S/N ANDOAS DATEM DEL MARAÑON LORETO,065-94942890,LORETO
PE-CONSUCODE-200331,INSTITUTO VIAL PROVINCIAL DE JAEN,Calle Simon Bolivar 1520 - Jaen,,CAJAMARCA
PE-CONSUCODE-200388,GOBIERNO REGIONAL DE LORETO - RED DE SALUD DATEM DEL MARAÑON,CAL. DANIEL A. CARRION NRO. S/N SAN LORENZO LORETO - DATEM DEL MARAÑON - BARRANCA,,LORETO
PE-CONSUCODE-258,MUNICIPALIDAD DISTRITAL DE PAROBAMBA,PLAZA DE ARMAS S/N,790247,ANCASH
PE-CONSUCODE-2601,SERVICIO DE ADMINISTRACION TRIBUTARIA TRUJILLO,JR. BOLIVAR N° 538,481700,LA LIBERTAD
PE-CONSUCODE-427,MUNICIPALIDAD DISTRITAL DE JOSE MARIA QUIMPER,PLAZA DE ARMAS,0,AREQUIPA
PE-CONSUCODE-436,MUNICIPALIDAD DISTRITAL DE ATICO,AV.  SAN PEDRO S/.N AAHH LA FLORIDA - ATICO,0,AREQUIPA
PE-CONSUCODE-444,MUNICIPALIDAD DISTRITAL DE LOMAS,LIBERTAD MZ 20 LOTE 1,0,AREQUIPA
PE-CONSUCODE-459,MUNICIPALIDAD DISTRITAL DE URACA - CORIRE,PLAZA 28 DE JULIO NO 215,,AREQUIPA
PE-CONSUCODE-560,MUNICIPALIDAD DISTRITAL DE LEONCIO PRADO - LUCANAS,PLAZA DE ARMAS,,AYACUCHO
PE-CONSUCODE-663,MUNICIPALIDAD DISTRITAL DE SANTO TOMAS - CUTERVO,JR.SUCRE Nº231,,CAJAMARCA
PE-CONSUCODE-717,MUNICIPALIDAD DISTRITAL DE TONGOD,SAN MARTIN,,CAJAMARCA
PE-CONSUCODE-891,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO,PLAZA PRINCIPAL S/N,,HUANCAVELICA
PE-CONSUCODE-375,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA,AV.GRAU-EDIFICIO CENTRO CIVICO,,APURIMAC
PE-CONSUCODE-201246,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,JR. LOS ROSALES N° 205 - URB. JARDÍN,066-783440,AYACUCHO
PE-CONSUCODE-10485,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,JR. TARMA 140 LA MERCED,,JUNIN
PE-CONSUCODE-703,MUNICIPALIDAD DISTRITAL DE LA COIPA,SAN MARTIN Nº 407,,CAJAMARCA
PE-CONSUCODE-201925,ESTABLECIMIENTO DE SALUD MUNICIPAL,AV PUMACAHUA SN,958068848,AREQUIPA
PE-CONSUCODE-694,MUNICIPALIDAD DISTRITAL DE PUCARA - JAEN,SAN MARTIN Nº613,,CAJAMARCA
PE-CONSUCODE-200465,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL SAN MIGUEL,JR. 28 DE JULIO S/N,,CAJAMARCA
PE-CONSUCODE-693,MUNICIPALIDAD DISTRITAL DE POMAHUACA,CALLE BALTA 173 POMAHUACA JAEN CAJAMARCA,076-614339,CAJAMARCA
PE-CONSUCODE-568,MUNICIPALIDAD DISTRITAL DE SANCOS,SANCOS,,AYACUCHO
PE-CONSUCODE-200053,GOBIERNO REGIONAL DE CUSCO - UNIDAD DE GESTION EDUCATIVA QUISPICANCHI,PZA. PLAZA DE ARMAS NRO. SN CUSCO - QUISPICANCHI - HUARO,,CUSCO
PE-CONSUCODE-998,MUNICIPALIDAD PROVINCIAL DE PACHITEA - PANAO,JR ESPINAR Nº 121,00000000,HUANUCO
PE-CONSUCODE-10377,GOBIERNO REGIONAL DE AMAZONAS - EDUCACION BAGUA,AV. CHACHAPOYAS 1749 BAGUA GRANDE,041473233,AMAZONAS
PE-CONSUCODE-10437,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA CHOTA,JR. GREGORIO MALCA 896 CHOTA,,CAJAMARCA
PE-CONSUCODE-105,MUNICIPALIDAD DISTRITAL DE JAZAN,AV.MARGINAL 472,962561164,AMAZONAS
PE-CONSUCODE-10524,GOBIERNO REGIONAL DE LORETO - GERENCIA SUB REGIONAL DE UCAYALI - CONTAMANA,CALLE MOISES RENGIFO 418 CONTAMANA,,LORETO
PE-CONSUCODE-10528,GOBIERNO REGIONAL DE LORETO - UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ALTO AMAZONAS,TACNA,0656352102,LORETO
PE-CONSUCODE-10587,GOBIERNO REGIONAL DE SAN MARTIN - ALTO HUALLAGA TOCACHE,JR.  PROGRESO   300 TOCACHE,,SAN MARTIN
PE-CONSUCODE-10591,GOBIERNO REGIONAL DE SAN MARTIN - EDUCACION MOYOBAMBA,JR. VARACADILLO 237 - MOYOBAMBA,042562180,SAN MARTIN
PE-CONSUCODE-1064,MUNICIPALIDAD DISTRITAL DE PARACAS,AV. LOS LIBERTADORES S/N EL GOLF - CLUB - PARACAS,056-545077,ICA
PE-CONSUCODE-202785,MUNICIPALIDAD DISTRITAL LA YARADA LOS PALOS,GRAU SIN NRO,052280422,TACNA
PE-CONSUCODE-1114,MUNICIPALIDAD DISTRITAL DE VITOC,CENTENARIO,959154245,JUNIN
PE-CONSUCODE-1159,MUNICIPALIDAD DISTRITAL DE PAMPA HERMOZA - SATIPO,AV. TUPAC AMARU,,JUNIN
PE-CONSUCODE-1171,MUNICIPALIDAD DISTRITAL DE TAPO,PLAZA PRINCIPAL 2DO PISO,064762706,JUNIN
PE-CONSUCODE-202885,MUNICIPALIDAD DISTRITAL DE CASTILLO GRANDE,ATAHUALPA MZ F LOTE 38,955644190,HUANUCO
PE-CONSUCODE-1183,MUNICIPALIDAD DISTRITAL DE AHUAC,JR ARENALES SN PLAZA PRINCIPAL,982010119,JUNIN
PE-CONSUCODE-119,MUNICIPALIDAD DISTRITAL DE PISUQUIA,PLAZA DE ARMAS,0,AMAZONAS
PE-CONSUCODE-1214,MUNICIPALIDAD DISTRITAL DE SANAGORAN,SANAGORAN,,LA LIBERTAD
PE-CONSUCODE-1237,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,PLAZA DE ARMAS DE HUAYLILLAS S/N,947909920,LA LIBERTAD
PE-CONSUCODE-1284,MUNICIPALIDAD DISTRITAL DE REQUE,CALLE ELIAS AGUIRRE Nº229,,LAMBAYEQUE
PE-CONSUCODE-1299,MUNICIPALIDAD DISTRITAL DE MOCHUMI,CALLE SAN JOSE Nº455,,LAMBAYEQUE
PE-CONSUCODE-1303,MUNICIPALIDAD DISTRITAL DE PACORA,CALLE 28 DE JULIO Nº106,979242626,LAMBAYEQUE
PE-CONSUCODE-203146,MUNICIPALIDAD DISTRITAL DE ROBLE,SIN NRO,949804668,HUANCAVELICA
PE-CONSUCODE-1315,MUNICIPALIDAD DISTRITAL DE CIENEGUILLA,AV.NUEVA TOLEDO LOTE 978,,LIMA
PE-CONSUCODE-1325,MUNICIPALIDAD DISTRITAL DE LURIN,JR UNION SN CUADRA 1 NRO SN PLAZA DE ARMAS,4303452,LIMA
PE-CONSUCODE-1326,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,AV.BRASIL Nº3501,,LIMA
PE-CONSUCODE-1365,MUNICIPALIDAD DISTRITAL DE CALANGO,AV. PLAZA DE ARMAS S/N,2845037,LIMA
PE-CONSUCODE-1371,MUNICIPALIDAD DISTRITAL DE MALA,PLAZA DE ARMAS Nº177,2062670,LIMA
PE-CONSUCODE-1383,MUNICIPALIDAD DISTRITAL DE HUALMAY,FLORIAN DIAZ NO 499,2393753,LIMA
PE-CONSUCODE-1384,MUNICIPALIDAD DISTRITAL DE HUAURA,AV.SAN MARTIN-PLAZA S/N,3419031,LIMA
PE-CONSUCODE-1462,MUNICIPALIDAD DISTRITAL DE TAURIPAMPA,PLAZA DE ARMAS Nº200,979636953,LIMA
PE-CONSUCODE-1479,MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS,CALLE ECHENIQUE Nº 350,,LORETO
PE-CONSUCODE-1483,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,IQUITOS,065221761,LORETO
PE-CONSUCODE-1493,MUNICIPALIDAD DISTRITAL DE CAHUAPANAS,PLAZA DE ARMAS S/N,065352325,LORETO
PE-CONSUCODE-1499,MUNICIPALIDAD DISTRITAL DE SANTA CRUZ - ALTO AMAZONAS,CALLE LAS INDUSTRIAS Nº106,065-353601,LORETO
PE-CONSUCODE-1520,MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA,JR AMAZONAS NRO 307,065551140,LORETO
PE-CONSUCODE-1533,MUNICIPALIDAD PROVINCIAL DE TAHUAMANU - IÑAPARI,AV.BOLIVIA INT.2.MZ.A.LOTE 108,,MADRE DE DIOS
PE-CONSUCODE-1566,MUNICIPALIDAD DISTRITAL DE TINYAHUARCO,JR MORALES JANAMPA NRO SN SMELTER,11111111,PASCO
PE-CONSUCODE-1574,MUNICIPALIDAD DISTRITAL DE SANTA ANA DE TUSI,PLAZA DE ARMAS S/N,,PASCO
PE-CONSUCODE-1583,MUNICIPALIDAD DISTRITAL DE PALCAZU,AV. JULIO SHITABORI NO 1 INT.1,063-837000,PASCO
PE-CONSUCODE-1624,MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO DE COLAN,JR. BOLIVAR Nº302,,PIURA
PE-CONSUCODE-1630,MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,JR. FLORO CASTILLO Nº 121,073-513168,PIURA
PE-CONSUCODE-1645,MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,GRAU,968040040,PIURA
